poorSignal,rawValue,highAlpha,lowAlpha,highBeta,lowBeta,midGamma,lowGamma,delta,theta,attention,meditation
0,202,56898,18480,27697,17091,1124,3921,1081853,186261,20,53
0,130,56898,18480,27697,17091,1124,3921,1081853,186261,20,53
0,24,56898,18480,27697,17091,1124,3921,1081853,186261,20,53
0,445,56898,18480,27697,17091,1124,3921,1081853,186261,20,53
0,-93,56898,18480,27697,17091,1124,3921,1081853,186261,20,53
0,-264,56898,18480,27697,17091,1124,3921,1081853,186261,20,53
0,-2,7736,7658,8902,18480,1403,1682,1466761,114194,1,51
0,185,7736,7658,8902,18480,1403,1682,1466761,114194,1,51
0,112,7736,7658,8902,18480,1403,1682,1466761,114194,1,51
0,129,7736,7658,8902,18480,1403,1682,1466761,114194,1,51
0,42,7736,7658,8902,18480,1403,1682,1466761,114194,1,51
0,101,7736,7658,8902,18480,1403,1682,1466761,114194,1,51
0,29,7736,7658,8902,18480,1403,1682,1466761,114194,1,51
0,86,7736,7658,8902,18480,1403,1682,1466761,114194,1,51
0,92,7736,7658,8902,18480,1403,1682,1466761,114194,1,51
0,156,58276,128067,36910,42856,14206,14276,1967581,225672,7,60
0,49,58276,128067,36910,42856,14206,14276,1967581,225672,7,60
0,49,58276,128067,36910,42856,14206,14276,1967581,225672,7,60
0,107,58276,128067,36910,42856,14206,14276,1967581,225672,7,60
0,21,58276,128067,36910,42856,14206,14276,1967581,225672,7,60
0,50,58276,128067,36910,42856,14206,14276,1967581,225672,7,60
0,73,58276,128067,36910,42856,14206,14276,1967581,225672,7,60
0,101,58276,128067,36910,42856,14206,14276,1967581,225672,7,60
0,-797,58276,128067,36910,42856,14206,14276,1967581,225672,7,60
0,209,58276,128067,36910,42856,14206,14276,1967581,225672,7,60
0,521,60170,42420,99591,142845,3951,22684,607544,347870,47,40
0,384,60170,42420,99591,142845,3951,22684,607544,347870,47,40
0,219,60170,42420,99591,142845,3951,22684,607544,347870,47,40
0,274,60170,42420,99591,142845,3951,22684,607544,347870,47,40
0,86,60170,42420,99591,142845,3951,22684,607544,347870,47,40
0,57,60170,42420,99591,142845,3951,22684,607544,347870,47,40
0,-2048,60170,42420,99591,142845,3951,22684,607544,347870,47,40
0,-661,60170,42420,99591,142845,3951,22684,607544,347870,47,40
0,1148,60170,42420,99591,142845,3951,22684,607544,347870,47,40
0,-838,60170,42420,99591,142845,3951,22684,607544,347870,47,40
51,-65,80743,38409,74372,81499,17357,16956,897311,157290,47,40
51,37,80743,38409,74372,81499,17357,16956,897311,157290,47,40
51,52,80743,38409,74372,81499,17357,16956,897311,157290,47,40
51,54,80743,38409,74372,81499,17357,16956,897311,157290,47,40
51,54,80743,38409,74372,81499,17357,16956,897311,157290,47,40
51,53,80743,38409,74372,81499,17357,16956,897311,157290,47,40
51,53,80743,38409,74372,81499,17357,16956,897311,157290,47,40
51,54,80743,38409,74372,81499,17357,16956,897311,157290,47,40
51,54,80743,38409,74372,81499,17357,16956,897311,157290,47,40
54,54,31319,45781,5318,10268,1343,2169,2518764,159995,47,40
54,54,31319,45781,5318,10268,1343,2169,2518764,159995,47,40
54,54,31319,45781,5318,10268,1343,2169,2518764,159995,47,40
54,54,31319,45781,5318,10268,1343,2169,2518764,159995,47,40
54,53,31319,45781,5318,10268,1343,2169,2518764,159995,47,40
54,53,31319,45781,5318,10268,1343,2169,2518764,159995,47,40
54,54,31319,45781,5318,10268,1343,2169,2518764,159995,47,40
54,54,31319,45781,5318,10268,1343,2169,2518764,159995,47,40
54,54,31319,45781,5318,10268,1343,2169,2518764,159995,47,40
54,54,31319,45781,5318,10268,1343,2169,2518764,159995,47,40
54,54,1,1,0,1,2,1,1,0,47,40
54,53,1,1,0,1,2,1,1,0,47,40
54,53,1,1,0,1,2,1,1,0,47,40
54,54,1,1,0,1,2,1,1,0,47,40
54,54,1,1,0,1,2,1,1,0,47,40
54,54,1,1,0,1,2,1,1,0,47,40
54,54,1,1,0,1,2,1,1,0,47,40
54,53,1,1,0,1,2,1,1,0,47,40
54,53,1,1,0,1,2,1,1,0,47,40
54,54,0,0,0,1,0,0,7,0,47,40
54,54,0,0,0,1,0,0,7,0,47,40
54,54,0,0,0,1,0,0,7,0,47,40
54,54,0,0,0,1,0,0,7,0,47,40
54,55,0,0,0,1,0,0,7,0,47,40
