poorSignal,rawValue,highAlpha,lowAlpha,highBeta,lowBeta,midGamma,lowGamma,delta,theta,attention,meditation
0,-365,61549,34119,22421,37515,2777,8823,1068067,162968,0,0
0,-133,61549,34119,22421,37515,2777,8823,1068067,162968,0,0
0,185,61549,34119,22421,37515,2777,8823,1068067,162968,0,0
0,280,61549,34119,22421,37515,2777,8823,1068067,162968,0,0
0,192,61549,34119,22421,37515,2777,8823,1068067,162968,0,0
0,610,61549,34119,22421,37515,2777,8823,1068067,162968,0,0
0,330,61549,34119,22421,37515,2777,8823,1068067,162968,0,0
0,202,61549,34119,22421,37515,2777,8823,1068067,162968,0,0
0,-65,61549,34119,22421,37515,2777,8823,1068067,162968,0,0
0,129,29252,44606,42392,73049,8917,20095,962208,294890,0,0
0,1,29252,44606,42392,73049,8917,20095,962208,294890,0,0
0,-42,29252,44606,42392,73049,8917,20095,962208,294890,0,0
0,-69,29252,44606,42392,73049,8917,20095,962208,294890,0,0
0,115,29252,44606,42392,73049,8917,20095,962208,294890,0,0
0,-58,29252,44606,42392,73049,8917,20095,962208,294890,0,0
0,20,29252,44606,42392,73049,8917,20095,962208,294890,0,0
0,148,29252,44606,42392,73049,8917,20095,962208,294890,0,0
0,163,29252,44606,42392,73049,8917,20095,962208,294890,0,0
0,-150,24671,27445,23263,59856,7693,47752,405208,289723,0,0
0,-29,24671,27445,23263,59856,7693,47752,405208,289723,0,0
0,81,24671,27445,23263,59856,7693,47752,405208,289723,0,0
0,38,24671,27445,23263,59856,7693,47752,405208,289723,0,0
0,90,24671,27445,23263,59856,7693,47752,405208,289723,0,0
0,7,24671,27445,23263,59856,7693,47752,405208,289723,0,0
0,1,24671,27445,23263,59856,7693,47752,405208,289723,0,0
0,147,24671,27445,23263,59856,7693,47752,405208,289723,0,0
0,-49,24671,27445,23263,59856,7693,47752,405208,289723,0,0
0,-57,24671,27445,23263,59856,7693,47752,405208,289723,0,0
0,-257,14876,8906,8655,4847,3438,10515,1612315,102922,21,66
0,26,14876,8906,8655,4847,3438,10515,1612315,102922,21,66
0,49,14876,8906,8655,4847,3438,10515,1612315,102922,21,66
0,-87,14876,8906,8655,4847,3438,10515,1612315,102922,21,66
0,170,14876,8906,8655,4847,3438,10515,1612315,102922,21,66
0,74,14876,8906,8655,4847,3438,10515,1612315,102922,21,66
0,128,14876,8906,8655,4847,3438,10515,1612315,102922,21,66
0,-50,14876,8906,8655,4847,3438,10515,1612315,102922,21,66
0,-142,14876,8906,8655,4847,3438,10515,1612315,102922,21,66
0,16,89758,83188,37431,244545,38596,38626,1732133,445802,10,66
0,211,89758,83188,37431,244545,38596,38626,1732133,445802,10,66
0,355,89758,83188,37431,244545,38596,38626,1732133,445802,10,66
