,highAlpha,lowAlpha,highBeta,lowBeta,midGamma,lowGamma,attention,isTrue
54,42986.0,16561.0,51684.0,88150.0,5905.0,11565.0,47.0,0
55,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
56,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
57,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
58,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
59,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
60,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
61,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
62,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
63,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
64,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
65,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
66,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
67,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
68,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
69,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
70,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
71,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
72,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
73,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
74,5628.0,27022.0,18816.0,29592.0,1834.0,5228.0,44.0,0
75,68598.0,17020.0,7268.0,10012.0,1982.0,2953.0,81.0,0
76,68598.0,17020.0,7268.0,10012.0,1982.0,2953.0,81.0,0
77,68598.0,17020.0,7268.0,10012.0,1982.0,2953.0,81.0,0
78,68598.0,17020.0,7268.0,10012.0,1982.0,2953.0,81.0,0
79,68598.0,17020.0,7268.0,10012.0,1982.0,2953.0,81.0,0
80,68598.0,17020.0,7268.0,10012.0,1982.0,2953.0,81.0,0
81,68598.0,17020.0,7268.0,10012.0,1982.0,2953.0,81.0,0
82,68598.0,17020.0,7268.0,10012.0,1982.0,2953.0,81.0,0
83,17435.0,31511.0,14922.0,27223.0,2651.0,5017.0,97.0,0
84,17435.0,31511.0,14922.0,27223.0,2651.0,5017.0,97.0,0
85,17435.0,31511.0,14922.0,27223.0,2651.0,5017.0,97.0,0
86,17435.0,31511.0,14922.0,27223.0,2651.0,5017.0,97.0,0
87,17435.0,31511.0,14922.0,27223.0,2651.0,5017.0,97.0,0
88,17435.0,31511.0,14922.0,27223.0,2651.0,5017.0,97.0,0
89,17435.0,31511.0,14922.0,27223.0,2651.0,5017.0,97.0,0
90,17435.0,31511.0,14922.0,27223.0,2651.0,5017.0,97.0,0
91,17435.0,31511.0,14922.0,27223.0,2651.0,5017.0,97.0,0
92,31089.0,12373.0,11559.0,16849.0,3855.0,3408.0,84.0,0
93,31089.0,12373.0,11559.0,16849.0,3855.0,3408.0,84.0,0
94,31089.0,12373.0,11559.0,16849.0,3855.0,3408.0,84.0,0
95,31089.0,12373.0,11559.0,16849.0,3855.0,3408.0,84.0,0
96,31089.0,12373.0,11559.0,16849.0,3855.0,3408.0,84.0,0
97,31089.0,12373.0,11559.0,16849.0,3855.0,3408.0,84.0,0
98,31089.0,12373.0,11559.0,16849.0,3855.0,3408.0,84.0,0
99,31089.0,12373.0,11559.0,16849.0,3855.0,3408.0,84.0,0
100,31089.0,12373.0,11559.0,16849.0,3855.0,3408.0,84.0,0
101,31089.0,12373.0,11559.0,16849.0,3855.0,3408.0,84.0,0
102,9697.0,9126.0,3203.0,9840.0,709.0,590.0,74.0,0
103,9697.0,9126.0,3203.0,9840.0,709.0,590.0,74.0,0
104,9697.0,9126.0,3203.0,9840.0,709.0,590.0,74.0,0
105,9697.0,9126.0,3203.0,9840.0,709.0,590.0,74.0,0
106,9697.0,9126.0,3203.0,9840.0,709.0,590.0,74.0,0
107,9697.0,9126.0,3203.0,9840.0,709.0,590.0,74.0,0
108,9697.0,9126.0,3203.0,9840.0,709.0,590.0,74.0,0
109,9697.0,9126.0,3203.0,9840.0,709.0,590.0,74.0,0
110,9697.0,9126.0,3203.0,9840.0,709.0,590.0,74.0,0
111,28130.0,8131.0,11168.0,13102.0,228.0,927.0,90.0,0
112,28130.0,8131.0,11168.0,13102.0,228.0,927.0,90.0,0
113,28130.0,8131.0,11168.0,13102.0,228.0,927.0,90.0,0
114,28130.0,8131.0,11168.0,13102.0,228.0,927.0,90.0,0
115,28130.0,8131.0,11168.0,13102.0,228.0,927.0,90.0,0
116,28130.0,8131.0,11168.0,13102.0,228.0,927.0,90.0,0
117,28130.0,8131.0,11168.0,13102.0,228.0,927.0,90.0,0
118,28130.0,8131.0,11168.0,13102.0,228.0,927.0,90.0,0
119,28130.0,8131.0,11168.0,13102.0,228.0,927.0,90.0,0
120,28130.0,8131.0,11168.0,13102.0,228.0,927.0,90.0,0
121,19557.0,41892.0,8649.0,7808.0,2018.0,8387.0,61.0,0
122,19557.0,41892.0,8649.0,7808.0,2018.0,8387.0,61.0,0
123,19557.0,41892.0,8649.0,7808.0,2018.0,8387.0,61.0,0
124,19557.0,41892.0,8649.0,7808.0,2018.0,8387.0,61.0,0
125,19557.0,41892.0,8649.0,7808.0,2018.0,8387.0,61.0,0
126,19557.0,41892.0,8649.0,7808.0,2018.0,8387.0,61.0,0
127,19557.0,41892.0,8649.0,7808.0,2018.0,8387.0,61.0,0
128,19557.0,41892.0,8649.0,7808.0,2018.0,8387.0,61.0,0
129,19557.0,41892.0,8649.0,7808.0,2018.0,8387.0,61.0,0
130,19557.0,41892.0,8649.0,7808.0,2018.0,8387.0,61.0,0
131,44145.0,30988.0,24094.0,37176.0,4634.0,4026.0,69.0,0
132,44145.0,30988.0,24094.0,37176.0,4634.0,4026.0,69.0,0
133,44145.0,30988.0,24094.0,37176.0,4634.0,4026.0,69.0,0
134,44145.0,30988.0,24094.0,37176.0,4634.0,4026.0,69.0,0
135,44145.0,30988.0,24094.0,37176.0,4634.0,4026.0,69.0,0
136,44145.0,30988.0,24094.0,37176.0,4634.0,4026.0,69.0,0
137,44145.0,30988.0,24094.0,37176.0,4634.0,4026.0,69.0,0
138,44145.0,30988.0,24094.0,37176.0,4634.0,4026.0,69.0,0
139,44145.0,30988.0,24094.0,37176.0,4634.0,4026.0,69.0,0
140,4608.0,10224.0,1033.0,1601.0,300.0,1208.0,0.0,0
141,4608.0,10224.0,1033.0,1601.0,300.0,1208.0,0.0,0
142,20162.0,11264.0,8712.0,12388.0,1455.0,5721.0,53.0,0
143,20162.0,11264.0,8712.0,12388.0,1455.0,5721.0,53.0,0
144,20162.0,11264.0,8712.0,12388.0,1455.0,5721.0,53.0,0
145,20162.0,11264.0,8712.0,12388.0,1455.0,5721.0,53.0,0
146,20162.0,11264.0,8712.0,12388.0,1455.0,5721.0,53.0,0
147,20162.0,11264.0,8712.0,12388.0,1455.0,5721.0,53.0,0
148,20162.0,11264.0,8712.0,12388.0,1455.0,5721.0,53.0,0
149,20162.0,11264.0,8712.0,12388.0,1455.0,5721.0,53.0,0
150,20162.0,11264.0,8712.0,12388.0,1455.0,5721.0,53.0,0
151,20162.0,11264.0,8712.0,12388.0,1455.0,5721.0,53.0,0
152,14539.0,12370.0,2112.0,2387.0,709.0,1696.0,48.0,0
153,14539.0,12370.0,2112.0,2387.0,709.0,1696.0,48.0,0
154,14539.0,12370.0,2112.0,2387.0,709.0,1696.0,48.0,0
155,14539.0,12370.0,2112.0,2387.0,709.0,1696.0,48.0,0
156,14539.0,12370.0,2112.0,2387.0,709.0,1696.0,48.0,0
157,14539.0,12370.0,2112.0,2387.0,709.0,1696.0,48.0,0
158,14539.0,12370.0,2112.0,2387.0,709.0,1696.0,48.0,0
159,14539.0,12370.0,2112.0,2387.0,709.0,1696.0,48.0,0
160,14539.0,12370.0,2112.0,2387.0,709.0,1696.0,48.0,0
161,14539.0,12370.0,2112.0,2387.0,709.0,1696.0,48.0,0
162,5088.0,6800.0,2316.0,12635.0,439.0,397.0,54.0,0
163,5088.0,6800.0,2316.0,12635.0,439.0,397.0,54.0,0
164,5088.0,6800.0,2316.0,12635.0,439.0,397.0,54.0,0
165,5088.0,6800.0,2316.0,12635.0,439.0,397.0,54.0,0
166,5088.0,6800.0,2316.0,12635.0,439.0,397.0,54.0,0
167,5088.0,6800.0,2316.0,12635.0,439.0,397.0,54.0,0
168,5088.0,6800.0,2316.0,12635.0,439.0,397.0,54.0,0
169,5088.0,6800.0,2316.0,12635.0,439.0,397.0,54.0,0
170,5088.0,6800.0,2316.0,12635.0,439.0,397.0,54.0,0
171,5088.0,6800.0,2316.0,12635.0,439.0,397.0,54.0,0
172,13263.0,76499.0,15040.0,46358.0,829.0,3592.0,40.0,0
173,13263.0,76499.0,15040.0,46358.0,829.0,3592.0,40.0,0
174,13263.0,76499.0,15040.0,46358.0,829.0,3592.0,40.0,0
175,13263.0,76499.0,15040.0,46358.0,829.0,3592.0,40.0,0
176,13263.0,76499.0,15040.0,46358.0,829.0,3592.0,40.0,0
177,13263.0,76499.0,15040.0,46358.0,829.0,3592.0,40.0,0
178,13263.0,76499.0,15040.0,46358.0,829.0,3592.0,40.0,0
179,13263.0,76499.0,15040.0,46358.0,829.0,3592.0,40.0,0
180,13263.0,76499.0,15040.0,46358.0,829.0,3592.0,40.0,0
181,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
182,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
183,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
184,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
185,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
186,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
187,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
188,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
189,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
190,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
191,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
192,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
193,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
194,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
195,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
196,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
197,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
198,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
199,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
200,26387.0,64677.0,21700.0,16549.0,2434.0,6745.0,41.0,0
201,7446.0,11243.0,2087.0,3955.0,757.0,1754.0,41.0,0
202,7446.0,11243.0,2087.0,3955.0,757.0,1754.0,41.0,0
203,7446.0,11243.0,2087.0,3955.0,757.0,1754.0,41.0,0
204,7446.0,11243.0,2087.0,3955.0,757.0,1754.0,41.0,0
205,7446.0,11243.0,2087.0,3955.0,757.0,1754.0,41.0,0
206,7446.0,11243.0,2087.0,3955.0,757.0,1754.0,41.0,0
207,7446.0,11243.0,2087.0,3955.0,757.0,1754.0,41.0,0
208,7446.0,11243.0,2087.0,3955.0,757.0,1754.0,41.0,0
209,7446.0,11243.0,2087.0,3955.0,757.0,1754.0,41.0,0
210,7446.0,11243.0,2087.0,3955.0,757.0,1754.0,41.0,0
211,70879.0,42288.0,97324.0,80813.0,5343.0,22723.0,61.0,0
212,70879.0,42288.0,97324.0,80813.0,5343.0,22723.0,61.0,0
213,70879.0,42288.0,97324.0,80813.0,5343.0,22723.0,61.0,0
214,70879.0,42288.0,97324.0,80813.0,5343.0,22723.0,61.0,0
215,70879.0,42288.0,97324.0,80813.0,5343.0,22723.0,61.0,0
216,70879.0,42288.0,97324.0,80813.0,5343.0,22723.0,61.0,0
217,70879.0,42288.0,97324.0,80813.0,5343.0,22723.0,61.0,0
218,70879.0,42288.0,97324.0,80813.0,5343.0,22723.0,61.0,0
219,70879.0,42288.0,97324.0,80813.0,5343.0,22723.0,61.0,0
220,70879.0,42288.0,97324.0,80813.0,5343.0,22723.0,61.0,0
221,13184.0,5234.0,1589.0,5147.0,935.0,2769.0,53.0,0
222,13184.0,5234.0,1589.0,5147.0,935.0,2769.0,53.0,0
223,13184.0,5234.0,1589.0,5147.0,935.0,2769.0,53.0,0
224,13184.0,5234.0,1589.0,5147.0,935.0,2769.0,53.0,0
225,13184.0,5234.0,1589.0,5147.0,935.0,2769.0,53.0,0
226,13184.0,5234.0,1589.0,5147.0,935.0,2769.0,53.0,0
227,13184.0,5234.0,1589.0,5147.0,935.0,2769.0,53.0,0
228,13184.0,5234.0,1589.0,5147.0,935.0,2769.0,53.0,0
229,13184.0,5234.0,1589.0,5147.0,935.0,2769.0,53.0,0
230,13184.0,5234.0,1589.0,5147.0,935.0,2769.0,53.0,0
231,47302.0,109290.0,14943.0,47085.0,3326.0,3912.0,53.0,0
232,47302.0,109290.0,14943.0,47085.0,3326.0,3912.0,53.0,0
233,47302.0,109290.0,14943.0,47085.0,3326.0,3912.0,53.0,0
234,47302.0,109290.0,14943.0,47085.0,3326.0,3912.0,53.0,0
235,47302.0,109290.0,14943.0,47085.0,3326.0,3912.0,53.0,0
236,47302.0,109290.0,14943.0,47085.0,3326.0,3912.0,53.0,0
237,47302.0,109290.0,14943.0,47085.0,3326.0,3912.0,53.0,0
238,47302.0,109290.0,14943.0,47085.0,3326.0,3912.0,53.0,0
239,47302.0,109290.0,14943.0,47085.0,3326.0,3912.0,53.0,0
240,47302.0,109290.0,14943.0,47085.0,3326.0,3912.0,53.0,0
241,36847.0,13541.0,6708.0,2898.0,1659.0,2324.0,66.0,1
242,36847.0,13541.0,6708.0,2898.0,1659.0,2324.0,66.0,1
243,36847.0,13541.0,6708.0,2898.0,1659.0,2324.0,66.0,1
244,36847.0,13541.0,6708.0,2898.0,1659.0,2324.0,66.0,1
245,36847.0,13541.0,6708.0,2898.0,1659.0,2324.0,66.0,1
246,36847.0,13541.0,6708.0,2898.0,1659.0,2324.0,66.0,1
247,36847.0,13541.0,6708.0,2898.0,1659.0,2324.0,66.0,1
248,36847.0,13541.0,6708.0,2898.0,1659.0,2324.0,66.0,1
249,1052.0,6451.0,1045.0,1032.0,124.0,458.0,74.0,1
250,1052.0,6451.0,1045.0,1032.0,124.0,458.0,74.0,1
251,1052.0,6451.0,1045.0,1032.0,124.0,458.0,74.0,1
252,1052.0,6451.0,1045.0,1032.0,124.0,458.0,74.0,1
253,1052.0,6451.0,1045.0,1032.0,124.0,458.0,74.0,1
254,1052.0,6451.0,1045.0,1032.0,124.0,458.0,74.0,1
255,1052.0,6451.0,1045.0,1032.0,124.0,458.0,74.0,1
256,1052.0,6451.0,1045.0,1032.0,124.0,458.0,74.0,1
257,1052.0,6451.0,1045.0,1032.0,124.0,458.0,74.0,1
258,1052.0,6451.0,1045.0,1032.0,124.0,458.0,74.0,1
259,5995.0,22082.0,1924.0,2848.0,760.0,1150.0,56.0,1
260,5995.0,22082.0,1924.0,2848.0,760.0,1150.0,56.0,1
261,5995.0,22082.0,1924.0,2848.0,760.0,1150.0,56.0,1
262,5995.0,22082.0,1924.0,2848.0,760.0,1150.0,56.0,1
263,5995.0,22082.0,1924.0,2848.0,760.0,1150.0,56.0,1
264,5995.0,22082.0,1924.0,2848.0,760.0,1150.0,56.0,1
265,5995.0,22082.0,1924.0,2848.0,760.0,1150.0,56.0,1
266,5995.0,22082.0,1924.0,2848.0,760.0,1150.0,56.0,1
267,5995.0,22082.0,1924.0,2848.0,760.0,1150.0,56.0,1
268,5995.0,22082.0,1924.0,2848.0,760.0,1150.0,56.0,1
269,18500.0,8110.0,4795.0,10944.0,459.0,1615.0,70.0,1
270,21904.0,51087.0,9873.0,24615.0,2179.0,4570.0,74.0,1
271,21904.0,51087.0,9873.0,24615.0,2179.0,4570.0,74.0,1
272,21904.0,51087.0,9873.0,24615.0,2179.0,4570.0,74.0,1
273,21904.0,51087.0,9873.0,24615.0,2179.0,4570.0,74.0,1
274,21904.0,51087.0,9873.0,24615.0,2179.0,4570.0,74.0,1
275,21904.0,51087.0,9873.0,24615.0,2179.0,4570.0,74.0,1
276,21904.0,51087.0,9873.0,24615.0,2179.0,4570.0,74.0,1
277,21904.0,51087.0,9873.0,24615.0,2179.0,4570.0,74.0,1
278,21904.0,51087.0,9873.0,24615.0,2179.0,4570.0,74.0,1
279,21904.0,51087.0,9873.0,24615.0,2179.0,4570.0,74.0,1
280,2715.0,7336.0,2482.0,4349.0,516.0,1102.0,87.0,1
281,2715.0,7336.0,2482.0,4349.0,516.0,1102.0,87.0,1
282,2715.0,7336.0,2482.0,4349.0,516.0,1102.0,87.0,1
283,2715.0,7336.0,2482.0,4349.0,516.0,1102.0,87.0,1
284,2715.0,7336.0,2482.0,4349.0,516.0,1102.0,87.0,1
285,2715.0,7336.0,2482.0,4349.0,516.0,1102.0,87.0,1
286,2715.0,7336.0,2482.0,4349.0,516.0,1102.0,87.0,1
287,2715.0,7336.0,2482.0,4349.0,516.0,1102.0,87.0,1
288,2715.0,7336.0,2482.0,4349.0,516.0,1102.0,87.0,1
289,2715.0,7336.0,2482.0,4349.0,516.0,1102.0,87.0,1
290,66417.0,152906.0,21101.0,21408.0,1813.0,8350.0,83.0,1
291,66417.0,152906.0,21101.0,21408.0,1813.0,8350.0,83.0,1
292,66417.0,152906.0,21101.0,21408.0,1813.0,8350.0,83.0,1
293,66417.0,152906.0,21101.0,21408.0,1813.0,8350.0,83.0,1
294,66417.0,152906.0,21101.0,21408.0,1813.0,8350.0,83.0,1
295,66417.0,152906.0,21101.0,21408.0,1813.0,8350.0,83.0,1
296,66417.0,152906.0,21101.0,21408.0,1813.0,8350.0,83.0,1
297,66417.0,152906.0,21101.0,21408.0,1813.0,8350.0,83.0,1
298,66417.0,152906.0,21101.0,21408.0,1813.0,8350.0,83.0,1
299,66417.0,152906.0,21101.0,21408.0,1813.0,8350.0,83.0,1
300,4634.0,13731.0,1219.0,2380.0,48.0,561.0,69.0,1
301,4634.0,13731.0,1219.0,2380.0,48.0,561.0,69.0,1
302,4634.0,13731.0,1219.0,2380.0,48.0,561.0,69.0,1
303,4634.0,13731.0,1219.0,2380.0,48.0,561.0,69.0,1
304,4634.0,13731.0,1219.0,2380.0,48.0,561.0,69.0,1
305,4634.0,13731.0,1219.0,2380.0,48.0,561.0,69.0,1
306,4634.0,13731.0,1219.0,2380.0,48.0,561.0,69.0,1
307,4634.0,13731.0,1219.0,2380.0,48.0,561.0,69.0,1
308,4634.0,13731.0,1219.0,2380.0,48.0,561.0,69.0,1
309,4634.0,13731.0,1219.0,2380.0,48.0,561.0,69.0,1
310,21649.0,14143.0,4141.0,11264.0,3505.0,3302.0,0.0,1
311,21649.0,14143.0,4141.0,11264.0,3505.0,3302.0,0.0,1
312,21649.0,14143.0,4141.0,11264.0,3505.0,3302.0,0.0,1
313,21649.0,14143.0,4141.0,11264.0,3505.0,3302.0,0.0,1
314,21649.0,14143.0,4141.0,11264.0,3505.0,3302.0,0.0,1
315,21649.0,14143.0,4141.0,11264.0,3505.0,3302.0,0.0,1
316,21649.0,14143.0,4141.0,11264.0,3505.0,3302.0,0.0,1
317,21649.0,14143.0,4141.0,11264.0,3505.0,3302.0,0.0,1
318,21649.0,14143.0,4141.0,11264.0,3505.0,3302.0,0.0,1
319,21649.0,14143.0,4141.0,11264.0,3505.0,3302.0,0.0,1
320,21162.0,20305.0,13952.0,9549.0,2669.0,3462.0,0.0,1
321,21162.0,20305.0,13952.0,9549.0,2669.0,3462.0,0.0,1
322,21162.0,20305.0,13952.0,9549.0,2669.0,3462.0,0.0,1
323,21162.0,20305.0,13952.0,9549.0,2669.0,3462.0,0.0,1
324,21162.0,20305.0,13952.0,9549.0,2669.0,3462.0,0.0,1
325,21162.0,20305.0,13952.0,9549.0,2669.0,3462.0,0.0,1
326,21162.0,20305.0,13952.0,9549.0,2669.0,3462.0,0.0,1
327,21162.0,20305.0,13952.0,9549.0,2669.0,3462.0,0.0,1
328,21162.0,20305.0,13952.0,9549.0,2669.0,3462.0,0.0,1
329,21162.0,20305.0,13952.0,9549.0,2669.0,3462.0,0.0,1
330,73175.0,255477.0,30337.0,44954.0,2871.0,8613.0,16.0,1
331,73175.0,255477.0,30337.0,44954.0,2871.0,8613.0,16.0,1
332,73175.0,255477.0,30337.0,44954.0,2871.0,8613.0,16.0,1
333,73175.0,255477.0,30337.0,44954.0,2871.0,8613.0,16.0,1
334,73175.0,255477.0,30337.0,44954.0,2871.0,8613.0,16.0,1
335,73175.0,255477.0,30337.0,44954.0,2871.0,8613.0,16.0,1
336,73175.0,255477.0,30337.0,44954.0,2871.0,8613.0,16.0,1
337,2166.0,16115.0,2172.0,927.0,1106.0,466.0,8.0,1
338,2166.0,16115.0,2172.0,927.0,1106.0,466.0,8.0,1
339,2166.0,16115.0,2172.0,927.0,1106.0,466.0,8.0,1
340,2166.0,16115.0,2172.0,927.0,1106.0,466.0,8.0,1
341,2166.0,16115.0,2172.0,927.0,1106.0,466.0,8.0,1
342,2166.0,16115.0,2172.0,927.0,1106.0,466.0,8.0,1
343,2166.0,16115.0,2172.0,927.0,1106.0,466.0,8.0,1
344,2166.0,16115.0,2172.0,927.0,1106.0,466.0,8.0,1
345,2166.0,16115.0,2172.0,927.0,1106.0,466.0,8.0,1
346,2166.0,16115.0,2172.0,927.0,1106.0,466.0,8.0,1
347,4956.0,10466.0,4293.0,2809.0,1459.0,1011.0,7.0,1
348,4956.0,10466.0,4293.0,2809.0,1459.0,1011.0,7.0,1
349,4956.0,10466.0,4293.0,2809.0,1459.0,1011.0,7.0,1
350,4956.0,10466.0,4293.0,2809.0,1459.0,1011.0,7.0,1
351,4956.0,10466.0,4293.0,2809.0,1459.0,1011.0,7.0,1
352,4956.0,10466.0,4293.0,2809.0,1459.0,1011.0,7.0,1
353,4956.0,10466.0,4293.0,2809.0,1459.0,1011.0,7.0,1
354,4956.0,10466.0,4293.0,2809.0,1459.0,1011.0,7.0,1
355,4956.0,10466.0,4293.0,2809.0,1459.0,1011.0,7.0,1
356,4956.0,10466.0,4293.0,2809.0,1459.0,1011.0,7.0,1
357,37582.0,22896.0,6265.0,59550.0,5444.0,5121.0,4.0,1
358,37582.0,22896.0,6265.0,59550.0,5444.0,5121.0,4.0,1
359,37582.0,22896.0,6265.0,59550.0,5444.0,5121.0,4.0,1
360,37582.0,22896.0,6265.0,59550.0,5444.0,5121.0,4.0,1
361,37582.0,22896.0,6265.0,59550.0,5444.0,5121.0,4.0,1
362,37582.0,22896.0,6265.0,59550.0,5444.0,5121.0,4.0,1
363,37582.0,22896.0,6265.0,59550.0,5444.0,5121.0,4.0,1
364,37582.0,22896.0,6265.0,59550.0,5444.0,5121.0,4.0,1
365,37582.0,22896.0,6265.0,59550.0,5444.0,5121.0,4.0,1
366,37582.0,22896.0,6265.0,59550.0,5444.0,5121.0,4.0,1
367,8428.0,11777.0,10428.0,6535.0,1151.0,3970.0,20.0,1
368,8428.0,11777.0,10428.0,6535.0,1151.0,3970.0,20.0,1
369,8428.0,11777.0,10428.0,6535.0,1151.0,3970.0,20.0,1
370,8428.0,11777.0,10428.0,6535.0,1151.0,3970.0,20.0,1
