,highAlpha,lowAlpha,highBeta,lowBeta,midGamma,lowGamma,attention,isTrue
62,0.5383887005420954,0.11002890288921927,0.644409426449038,0.6411643208809379,0.6264295357731982,0.7419152650592222,0.6900819607870374,0
63,0.14264262925419285,0.037412313637727276,0.9645619238844925,0.9412257147829199,0.956518891338413,0.9244934607435211,0.7982550137954831,0
64,0.2670860912365828,0.06082616903117368,0.8705616594054046,0.8545162976431337,0.8601098481439023,0.8740248757751599,0.7705711745305841,0
65,0.19668192353731123,0.04746530455585437,0.9138392907732653,0.89231197277323,0.903915162813831,0.8926588785018923,0.7772521801401933,0
66,0.2441139846201431,0.05663170637323204,0.8989667926408871,0.8830902307096677,0.8898916652163001,0.8944113963536797,0.7857053074329785,0
67,0.20852248870606532,0.049528429328482344,0.89064414693075,0.8678575496676004,0.8792890979484994,0.8735834122131247,0.7616937793067335,0
68,0.23974653586043482,0.056063164673963974,0.9241789472457986,0.9110494929010873,0.9170361806088491,0.918130030150359,0.8065498075390647,0
69,0.20592111230967997,0.048604954264229026,0.8550442489645322,0.8269573340357446,0.8405718984721752,0.837014793117377,0.728205077617097,0
70,0.2566425779694756,0.060265639012885557,1.0000000000000002,1.0,0.9999999999999999,1.0,0.883127237437515,0
71,0.0,0.0,0.15711230156520967,0.0,0.07465644398947838,0.06571501536559538,0.0,0
72,0.8815764038075145,0.881576403807515,0.8815764038075148,0.8815764038075147,0.8815764038075152,0.8815764038075151,0.8815764038075149,0
73,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0
74,0.8474016039158576,0.8474016039158583,0.8474016039158578,0.8474016039158576,0.8474016039158582,0.8474016039158582,0.8474016039158576,0
75,0.8333809871391057,0.8333809871391058,0.8333809871391055,0.8333809871391055,0.8333809871391058,0.8333809871391062,0.8333809871391055,0
76,0.9153021378618635,0.915302137861864,0.915302137861864,0.9153021378618638,0.9153021378618644,0.9153021378618644,0.9153021378618642,0
77,0.8978180902872491,0.8978180902872497,0.8978180902872495,0.8978180902872493,0.8978180902872501,0.89781809028725,0.8978180902872496,0
78,0.8552724970499211,0.8552724970499215,0.8552724970499211,0.855272497049921,0.8552724970499215,0.8552724970499217,0.8552724970499211,0
79,0.880011409578622,0.8800114095786222,0.8800114095786224,0.8800114095786221,0.8800114095786227,0.8800114095786226,0.8800114095786224,0
80,0.8971903262246008,0.8971903262246015,0.897190326224601,0.897190326224601,0.8971903262246016,0.8971903262246014,0.8971903262246014,0
81,0.8771085074720945,0.8771085074720948,0.8771085074720943,0.8771085074720945,0.8771085074720949,0.877108507472095,0.8771085074720946,0
82,0.8730477447828975,0.8730477447828981,0.873047744782898,0.8730477447828977,0.8730477447828983,0.8730477447828983,0.8730477447828978,0
83,0.8863312015823617,0.8863312015823619,0.886331201582362,0.8863312015823617,0.8863312015823623,0.8863312015823624,0.886331201582362,0
84,0.8839279040793396,0.8839279040793401,0.8839279040793401,0.8839279040793396,0.8839279040793403,0.8839279040793406,0.8839279040793401,0
85,0.8778285025348682,0.8778285025348684,0.8778285025348687,0.877828502534868,0.8778285025348688,0.8778285025348688,0.8778285025348685,0
86,0.8811084794257026,0.8811084794257031,0.881108479425703,0.8811084794257029,0.8811084794257035,0.8811084794257034,0.881108479425703,0
87,0.8825584253521733,0.8825584253521738,0.8825584253521734,0.8825584253521734,0.882558425352174,0.882558425352174,0.882558425352174,0
88,0.8812701260819623,0.8812701260819625,0.8812701260819625,0.8812701260819623,0.881270126081963,0.8812701260819631,0.8812701260819622,0
89,0.8806869227296626,0.8806869227296631,0.8806869227296625,0.8806869227296626,0.8806869227296634,0.880686922729663,0.880686922729663,0
90,0.8818814064660787,0.8818814064660789,0.8818814064660789,0.8818814064660788,0.8818814064660795,0.8818814064660792,0.8818814064660789,0
91,0.8825745819110703,0.8825745819110705,0.8825745819110706,0.8825745819110703,0.882574581911071,0.8825745819110709,0.8825745819110706,0
92,0.8782783995631969,0.8782783995631973,0.8782783995631971,0.8782783995631972,0.8782783995631974,0.8782783995631975,0.8782783995631972,0
93,0.8805946463475838,0.8805946463475837,0.880594646347584,0.8805946463475836,0.8805946463475842,0.8805946463475842,0.8805946463475838,0
94,0.8872208448490394,0.8872208448490397,0.8872208448490396,0.8872208448490395,0.8872208448490402,0.8872208448490398,0.8872208448490397,0
95,0.8796156158534244,0.8796156158534247,0.8796156158534245,0.8796156158534242,0.8796156158534248,0.879615615853425,0.8796156158534247,0
96,0.8710983421220061,0.8710983421220064,0.8710983421220064,0.8710983421220063,0.8710983421220067,0.8710983421220067,0.8710983421220063,0
97,0.8898487950893914,0.8898487950893917,0.889848795089392,0.8898487950893917,0.8898487950893923,0.8898487950893923,0.8898487950893919,0
98,0.8936905484110306,0.8936905484110308,0.8936905484110308,0.8936905484110308,0.8936905484110312,0.8936905484110309,0.8936905484110309,0
99,0.8598069194587358,0.859806919458736,0.8598069194587358,0.8598069194587358,0.8598069194587364,0.8598069194587363,0.8598069194587359,0
100,0.8727667575198379,0.8727667575198381,0.8727667575198382,0.8727667575198379,0.8727667575198386,0.8727667575198383,0.872766757519838,0
101,0.9209973250693351,0.9209973250693355,0.9209973250693351,0.9209973250693353,0.9209973250693357,0.9209973250693355,0.9209973250693355,0
102,0.8739863633552518,0.8739863633552525,0.8739863633552523,0.873986363355252,0.8739863633552526,0.8739863633552527,0.8739863633552523,0
103,0.8148813011249236,0.8148813011249239,0.8148813011249236,0.8148813011249235,0.8148813011249241,0.814881301124924,0.8148813011249237,0
104,0.9357758765814255,0.9357758765814259,0.9357758765814257,0.9357758765814255,0.9357758765814261,0.9357758765814261,0.9357758765814257,0
105,0.9953372523959971,0.9953372523959976,0.9953372523959976,0.9953372523959974,0.995337252395998,0.9953372523959978,0.9953372523959976,0
106,0.5989600591907358,0.5989600591907361,0.5989600591907358,0.5989600591907359,0.5989600591907361,0.5989600591907362,0.5989600591907359,0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
108,0.9282882260966663,0.4955948839647463,0.43162214537651034,0.31640089378956204,0.43232918175760593,0.5405021615517194,0.8068520195909489,0
109,1.0000000000000002,0.5300648602881005,0.46277183098065877,0.33811434111058875,0.46612321227033476,0.5795621396027391,0.8670572166699296,0
110,0.8567841326003875,0.4653288487347009,0.4048089678726319,0.29904052700017714,0.4012534162705702,0.5057108476109398,0.7508425502794801,0
111,0.9733244352615547,0.509052110690257,0.4427104219615947,0.3214754420776112,0.44832293154394026,0.5567393489323809,0.8366365309272639,0
112,0.9171215619041305,0.49388981589304,0.43056098130675,0.3168482780852533,0.42940531910799523,0.5381282527630075,0.801065728884534,0
113,0.9076835954888279,0.49608321246151593,0.4334245134676239,0.3210256990129913,0.42925465580240135,0.5398018963607927,0.7997364361799143,0
114,0.9720433891813045,0.48477918983195384,0.4176772370127225,0.2963577725803611,0.43261461478827234,0.5320879765790366,0.8123808360676195,0
115,0.8751555112737228,0.5162783719350063,0.45636705127503885,0.34863173114295604,0.43680296542934965,0.5583640611024899,0.8075358495599605,0
116,0.9655038436710298,0.4763500049521732,0.4093677155102574,0.2888522210375605,0.42615799057174447,0.5231739816531664,0.8017113706839989,0
117,0.963397533553948,0.47492485325512734,0.4080257893419019,0.28778304045814956,0.4249018931297246,0.5216088412050993,0.7995386475652582,0
118,0.41368295171182806,0.8120074430832485,0.7905675209064059,0.7493238802338369,0.5484464552877112,0.8304919435695992,0.9264631265273052,0
119,0.1223353520716674,0.994824610265986,1.0,1.0,0.6204229826476853,0.9999999999999999,1.0,0
120,0.2538707028868418,0.9143766195169036,0.9058612662184433,0.8877557150421156,0.5864403197993496,0.9244227929391571,0.9672400436310047,0
121,0.2173629733690704,0.9360048395706306,0.9320444698015631,0.9187369462828141,0.5966836376451615,0.9452096566710863,0.976363368126828,0
122,0.20102892447099066,0.941792061177738,0.9420673145335635,0.9302074164007758,0.602549430766235,0.9521258375351479,0.9787794280491044,0
123,0.23197080644757212,0.9341395242145508,0.9221321492333985,0.9087982760822235,0.5864890340116032,0.9394618915266819,0.9734234166017406,0
124,0.2095641348303833,0.930608444036728,0.9348160827717038,0.9203004052447596,0.6046545722251824,0.9445333882290158,0.9754344848358389,0
125,0.21780930245502023,0.9392942878973267,0.932139259352629,0.9197306261351375,0.5935601229065258,0.94638032584349,0.9767336762132697,0
126,0.2157185237828988,0.9472468946539827,0.9346236011006887,0.9242420862886488,0.5888069850365082,0.9503964610471012,0.9783513635649215,0
127,0.22576981692408948,0.898197161528574,0.9191476980315394,0.8967459054208741,0.6171194470100761,0.9252397022160792,0.9670201433537311,0
128,0.19759127860509917,1.0000000000000002,0.9546713899334395,0.9573886253528887,0.5619060992231749,0.978989193901319,0.990548020426677,0
129,0.23985346400401536,0.8638147953571692,0.9048972962579074,0.8739415251083642,0.6333440153858213,0.9060418848910377,0.9589494529738853,0
130,0.3958159880930712,0.3879259929727582,0.7247946803569221,0.5766315090104295,0.8752167980619877,0.6478487894476469,0.8463862676107105,0
131,0.4255417067930711,0.2998803918983362,0.6923266398367514,0.5221035640907242,0.921575791783659,0.6007352775050246,0.8267167294744319,0
132,0.3923114581015728,0.3931036274659049,0.7244458772632109,0.5784878261447098,0.8683771397340914,0.6489391983792863,0.8447169337946071,0
133,0.41449663642319,0.3369529391168114,0.7074999514172475,0.5459146914915595,0.9048729737011255,0.621720961208824,0.8370080030738735,0
134,0.4070894045936388,0.35436342556294215,0.7121698582205006,0.555676449590873,0.8924725238762782,0.6297182033537116,0.8386353974414263,0
135,0.4005283592156706,0.36028608247528937,0.7092878192703539,0.5564110158161065,0.8799603799458778,0.6290559639099835,0.8333535941089173,0
136,0.4176703065423618,0.3506699366696182,0.721145913525816,0.5593711124917891,0.9135931632334509,0.6355630197202962,0.8512994837652573,0
137,0.3963505862255993,0.35185929910951896,0.6984398643294194,0.5467184739361562,0.870030650704305,0.6186873443885982,0.8213566336513111,0
138,0.4109745818750068,0.3561554616640598,0.717791901748204,0.5596553865969918,0.9007342897287653,0.6344315875652208,0.84551380918826,0
139,0.4173945284311377,0.3614311918706792,0.7287920252852739,0.568158136102938,0.9147585906230667,0.6441074714777895,0.8585180572507983,0
140,0.37684367194667595,0.32994572910298936,0.660669113455862,0.5159825100456841,0.8264714342896614,0.584489728342753,0.7776792042254094,0
141,0.45625764321782725,0.39551441426529493,0.7969672929591132,0.6214174952204874,0.9999999999999999,0.704430849605762,0.938758576810493,0
142,0.3531693604598517,0.3074270736703476,0.6178411192440247,0.4820756671879154,0.7742622306763425,0.5463103992361493,0.7275559708291415,0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
144,0.2751520273633958,0.8817537482072886,0.21895150892402948,0.66977073546603,0.8868116165863729,0.5584334446113107,0.738980413702795,0
145,0.3195349542147111,0.9999999999999999,0.25635423102344684,0.7631660105656575,1.0,0.6380004293629399,0.8409716544326473,0
146,0.2669026873863937,0.8612111354991143,0.21187475835212705,0.6532879177734361,0.8675606630448416,0.5442736113194672,0.7210535784515674,0
147,0.25063605557351454,0.8262739011523148,0.1974360540775138,0.6241862726246237,0.8365345768986852,0.5187932228003211,0.6897008815282061,0
148,0.28581809382673173,0.9034753529005702,0.22852218093298993,0.6881282460023389,0.9056780136452584,0.574620899526175,0.7586868779469147,0
149,0.2909389575173104,0.9089275413438274,0.23354979542491905,0.6939038701706599,0.908540610718309,0.5802117902891762,0.7645773364123843,0
150,0.26125008865163507,0.8632773778182274,0.20562222046491607,0.6518478640445805,0.8744653548604556,0.5416450347483575,0.7203523363361249,0
151,0.2619125337982364,0.8687416293412026,0.2058588608143756,0.6555001488513506,0.8807601078606604,0.5444537694622956,0.7245289902024731,0
152,0.2935663769836124,0.8941218000935697,0.2376597858879635,0.6861212388464852,0.8880950727900491,0.5753662393133824,0.754968952150389,0
