poorSignal,rawValue,highAlpha,lowAlpha,highBeta,lowBeta,midGamma,lowGamma,delta,theta,attention,meditation
0,371,19485,17204,24605,45294,4937,7364,1250751,126484,43,64
0,-70,19485,17204,24605,45294,4937,7364,1250751,126484,43,64
0,22,19485,17204,24605,45294,4937,7364,1250751,126484,43,64
0,125,19485,17204,24605,45294,4937,7364,1250751,126484,43,64
0,19,19485,17204,24605,45294,4937,7364,1250751,126484,43,64
0,0,19485,17204,24605,45294,4937,7364,1250751,126484,43,64
0,85,1868,23768,8338,13574,1265,1457,1242706,111667,43,54
0,-56,1868,23768,8338,13574,1265,1457,1242706,111667,43,54
0,96,1868,23768,8338,13574,1265,1457,1242706,111667,43,54
0,17,1868,23768,8338,13574,1265,1457,1242706,111667,43,54
0,-26,1868,23768,8338,13574,1265,1457,1242706,111667,43,54
0,164,1868,23768,8338,13574,1265,1457,1242706,111667,43,54
0,92,1868,23768,8338,13574,1265,1457,1242706,111667,43,54
0,-23,1868,23768,8338,13574,1265,1457,1242706,111667,43,54
0,109,1868,23768,8338,13574,1265,1457,1242706,111667,43,54
0,27,1868,23768,8338,13574,1265,1457,1242706,111667,43,54
0,-51,7760,77073,13777,20960,6266,11071,411284,115254,47,64
0,-25,7760,77073,13777,20960,6266,11071,411284,115254,47,64
0,44,7760,77073,13777,20960,6266,11071,411284,115254,47,64
0,151,7760,77073,13777,20960,6266,11071,411284,115254,47,64
0,101,7760,77073,13777,20960,6266,11071,411284,115254,47,64
0,-69,7760,77073,13777,20960,6266,11071,411284,115254,47,64
0,311,7760,77073,13777,20960,6266,11071,411284,115254,47,64
0,-211,7760,77073,13777,20960,6266,11071,411284,115254,47,64
0,-219,7760,77073,13777,20960,6266,11071,411284,115254,47,64
0,114,18747,27388,43622,26799,3761,23997,1087061,28240,69,66
0,178,18747,27388,43622,26799,3761,23997,1087061,28240,69,66
0,39,18747,27388,43622,26799,3761,23997,1087061,28240,69,66
0,181,18747,27388,43622,26799,3761,23997,1087061,28240,69,66
0,44,18747,27388,43622,26799,3761,23997,1087061,28240,69,66
0,-20,18747,27388,43622,26799,3761,23997,1087061,28240,69,66
0,233,18747,27388,43622,26799,3761,23997,1087061,28240,69,66
0,65,18747,27388,43622,26799,3761,23997,1087061,28240,69,66
0,-1142,18747,27388,43622,26799,3761,23997,1087061,28240,69,66
0,-104,18747,27388,43622,26799,3761,23997,1087061,28240,69,66
0,29,53876,135647,131673,62171,151289,150882,670690,431768,74,70
0,51,53876,135647,131673,62171,151289,150882,670690,431768,74,70
0,1725,53876,135647,131673,62171,151289,150882,670690,431768,74,70
0,714,53876,135647,131673,62171,151289,150882,670690,431768,74,70
0,146,53876,135647,131673,62171,151289,150882,670690,431768,74,70
0,66,53876,135647,131673,62171,151289,150882,670690,431768,74,70
0,20,53876,135647,131673,62171,151289,150882,670690,431768,74,70
0,-60,53876,135647,131673,62171,151289,150882,670690,431768,74,70
0,-65,53876,135647,131673,62171,151289,150882,670690,431768,74,70
0,-6,53876,135647,131673,62171,151289,150882,670690,431768,74,70
25,-125,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
25,-10,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
25,-10,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
25,-10,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
25,28,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
25,-197,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
25,216,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
25,216,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
25,216,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
25,-372,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
25,-18,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
25,-18,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
25,-18,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
25,140,67870,52993,38096,61436,5028,7735,2146110,229078,74,70
