poorSignal,rawValue,highAlpha,lowAlpha,highBeta,lowBeta,midGamma,lowGamma,delta,theta,attention,meditation
,,,,,,,,,,,
51,1435,27361,15371,8785,6108,1191,2828,389379,16585,13,70
,,,,,,,,,,,
26,249,10987,2698,11545,24091,1343,6135,1481617,51650,13,70
,,,,,,,,,,,
26,37,10987,2698,11545,24091,1343,6135,1481617,51650,13,70
,,,,,,,,,,,
26,-2048,10987,2698,11545,24091,1343,6135,1481617,51650,13,70
,,,,,,,,,,,
26,1321,10987,2698,11545,24091,1343,6135,1481617,51650,13,70
,,,,,,,,,,,
26,-1394,10987,2698,11545,24091,1343,6135,1481617,51650,13,70
,,,,,,,,,,,
26,1020,10987,2698,11545,24091,1343,6135,1481617,51650,13,70
,,,,,,,,,,,
26,1185,10987,2698,11545,24091,1343,6135,1481617,51650,13,70
,,,,,,,,,,,
26,-109,10987,2698,11545,24091,1343,6135,1481617,51650,13,70
,,,,,,,,,,,
26,317,10987,2698,11545,24091,1343,6135,1481617,51650,13,70
,,,,,,,,,,,
26,52,10987,2698,11545,24091,1343,6135,1481617,51650,13,70
,,,,,,,,,,,
51,42,63388,28658,45540,17125,1970,8442,642978,151419,13,70
,,,,,,,,,,,
51,-26,63388,28658,45540,17125,1970,8442,642978,151419,13,70
,,,,,,,,,,,
51,-411,63388,28658,45540,17125,1970,8442,642978,151419,13,70
,,,,,,,,,,,
51,-909,63388,28658,45540,17125,1970,8442,642978,151419,13,70
,,,,,,,,,,,
51,663,63388,28658,45540,17125,1970,8442,642978,151419,13,70
,,,,,,,,,,,
51,297,63388,28658,45540,17125,1970,8442,642978,151419,13,70
,,,,,,,,,,,
51,-14,63388,28658,45540,17125,1970,8442,642978,151419,13,70
,,,,,,,,,,,
51,83,63388,28658,45540,17125,1970,8442,642978,151419,13,70
,,,,,,,,,,,
51,1125,63388,28658,45540,17125,1970,8442,642978,151419,13,70
,,,,,,,,,,,
51,469,63388,28658,45540,17125,1970,8442,642978,151419,13,70
,,,,,,,,,,,
26,137,219673,31088,98801,111401,7876,16988,1065760,251622,13,70
,,,,,,,,,,,
26,68,219673,31088,98801,111401,7876,16988,1065760,251622,13,70
,,,,,,,,,,,
26,-422,219673,31088,98801,111401,7876,16988,1065760,251622,13,70
,,,,,,,,,,,
26,-202,219673,31088,98801,111401,7876,16988,1065760,251622,13,70
,,,,,,,,,,,
26,59,219673,31088,98801,111401,7876,16988,1065760,251622,13,70
,,,,,,,,,,,
26,228,219673,31088,98801,111401,7876,16988,1065760,251622,13,70
,,,,,,,,,,,
26,440,219673,31088,98801,111401,7876,16988,1065760,251622,13,70
,,,,,,,,,,,
26,346,219673,31088,98801,111401,7876,16988,1065760,251622,13,70
,,,,,,,,,,,
26,210,219673,31088,98801,111401,7876,16988,1065760,251622,13,70
,,,,,,,,,,,
26,75,219673,31088,98801,111401,7876,16988,1065760,251622,13,70
,,,,,,,,,,,
0,449,92583,101435,41937,51802,2473,13552,1991901,133533,34,88
,,,,,,,,,,,
0,-2048,92583,101435,41937,51802,2473,13552,1991901,133533,34,88
,,,,,,,,,,,
0,-2048,92583,101435,41937,51802,2473,13552,1991901,133533,34,88
,,,,,,,,,,,
0,-485,92583,101435,41937,51802,2473,13552,1991901,133533,34,88
,,,,,,,,,,,
0,-17,92583,101435,41937,51802,2473,13552,1991901,133533,34,88
,,,,,,,,,,,
0,44,92583,101435,41937,51802,2473,13552,1991901,133533,34,88
,,,,,,,,,,,
0,53,92583,101435,41937,51802,2473,13552,1991901,133533,34,88
,,,,,,,,,,,
0,1601,92583,101435,41937,51802,2473,13552,1991901,133533,34,88
,,,,,,,,,,,
0,260,92583,101435,41937,51802,2473,13552,1991901,133533,34,88
,,,,,,,,,,,
0,81,92583,101435,41937,51802,2473,13552,1991901,133533,34,88
,,,,,,,,,,,
51,57,135199,90634,67905,74656,36620,41410,1486652,198568,34,88
,,,,,,,,,,,
51,54,135199,90634,67905,74656,36620,41410,1486652,198568,34,88
,,,,,,,,,,,
51,53,135199,90634,67905,74656,36620,41410,1486652,198568,34,88
,,,,,,,,,,,
51,54,135199,90634,67905,74656,36620,41410,1486652,198568,34,88
,,,,,,,,,,,
51,54,135199,90634,67905,74656,36620,41410,1486652,198568,34,88
,,,,,,,,,,,
51,53,135199,90634,67905,74656,36620,41410,1486652,198568,34,88
,,,,,,,,,,,
51,53,135199,90634,67905,74656,36620,41410,1486652,198568,34,88
,,,,,,,,,,,
51,54,135199,90634,67905,74656,36620,41410,1486652,198568,34,88
,,,,,,,,,,,
51,55,135199,90634,67905,74656,36620,41410,1486652,198568,34,88
,,,,,,,,,,,
25,55,73,132,22,49,8,10,1178,315,34,88
,,,,,,,,,,,
25,33,73,132,22,49,8,10,1178,315,34,88
,,,,,,,,,,,
25,-59,73,132,22,49,8,10,1178,315,34,88
,,,,,,,,,,,
25,818,73,132,22,49,8,10,1178,315,34,88
,,,,,,,,,,,
25,205,73,132,22,49,8,10,1178,315,34,88
,,,,,,,,,,,
25,77,73,132,22,49,8,10,1178,315,34,88
,,,,,,,,,,,
25,-308,73,132,22,49,8,10,1178,315,34,88
,,,,,,,,,,,
25,-90,73,132,22,49,8,10,1178,315,34,88
,,,,,,,,,,,
25,229,73,132,22,49,8,10,1178,315,34,88
,,,,,,,,,,,
25,224,73,132,22,49,8,10,1178,315,34,88
