poorSignal,rawValue,highAlpha,lowAlpha,highBeta,lowBeta,midGamma,lowGamma,delta,theta,attention,meditation
0,65,13263,76499,15040,46358,829,3592,654925,420439,40,4
0,26,13263,76499,15040,46358,829,3592,654925,420439,40,4
0,-1142,13263,76499,15040,46358,829,3592,654925,420439,40,4
0,121,13263,76499,15040,46358,829,3592,654925,420439,40,4
0,155,13263,76499,15040,46358,829,3592,654925,420439,40,4
0,340,13263,76499,15040,46358,829,3592,654925,420439,40,4
0,459,13263,76499,15040,46358,829,3592,654925,420439,40,4
0,87,13263,76499,15040,46358,829,3592,654925,420439,40,4
0,-185,13263,76499,15040,46358,829,3592,654925,420439,40,4
0,-19,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,-22,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,-82,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,118,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,56,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,69,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,-34,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,27,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,25,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,69,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,5,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,204,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,-77,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,-118,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,154,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,-1869,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,-471,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,371,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,2047,26387,64677,21700,16549,2434,6745,187382,83530,41,14
0,557,26387,64677,21700,16549,2434,6745,187382,83530,41,14
26,124,16296,21918,8551,21397,3439,4554,1961147,55602,50,27
26,52,16296,21918,8551,21397,3439,4554,1961147,55602,50,27
26,-45,16296,21918,8551,21397,3439,4554,1961147,55602,50,27
26,91,16296,21918,8551,21397,3439,4554,1961147,55602,50,27
26,68,16296,21918,8551,21397,3439,4554,1961147,55602,50,27
26,87,16296,21918,8551,21397,3439,4554,1961147,55602,50,27
26,56,16296,21918,8551,21397,3439,4554,1961147,55602,50,27
26,-691,16296,21918,8551,21397,3439,4554,1961147,55602,50,27
26,378,16296,21918,8551,21397,3439,4554,1961147,55602,50,27
51,-930,92958,12198,73884,76177,32424,55841,253125,51802,50,27
51,-76,92958,12198,73884,76177,32424,55841,253125,51802,50,27
51,35,92958,12198,73884,76177,32424,55841,253125,51802,50,27
51,51,92958,12198,73884,76177,32424,55841,253125,51802,50,27
51,53,92958,12198,73884,76177,32424,55841,253125,51802,50,27
51,53,92958,12198,73884,76177,32424,55841,253125,51802,50,27
51,54,92958,12198,73884,76177,32424,55841,253125,51802,50,27
51,54,92958,12198,73884,76177,32424,55841,253125,51802,50,27
51,54,92958,12198,73884,76177,32424,55841,253125,51802,50,27
51,54,92958,12198,73884,76177,32424,55841,253125,51802,50,27
80,54,3862,7533,1063,1674,208,396,493355,23254,50,27
80,54,3862,7533,1063,1674,208,396,493355,23254,50,27
80,54,3862,7533,1063,1674,208,396,493355,23254,50,27
80,54,3862,7533,1063,1674,208,396,493355,23254,50,27
80,54,3862,7533,1063,1674,208,396,493355,23254,50,27
80,54,3862,7533,1063,1674,208,396,493355,23254,50,27
80,54,3862,7533,1063,1674,208,396,493355,23254,50,27
80,54,3862,7533,1063,1674,208,396,493355,23254,50,27
80,54,3862,7533,1063,1674,208,396,493355,23254,50,27
80,54,3862,7533,1063,1674,208,396,493355,23254,50,27
54,54,0,0,0,1,0,0,0,0,50,27
54,54,0,0,0,1,0,0,0,0,50,27
