poorSignal,rawValue,highAlpha,lowAlpha,highBeta,lowBeta,midGamma,lowGamma,delta,theta,attention,meditation
0,117,5757,3767,6313,13880,244,1460,166682,47113,0,0
0,-6,5757,3767,6313,13880,244,1460,166682,47113,0,0
0,-210,5757,3767,6313,13880,244,1460,166682,47113,0,0
0,371,5757,3767,6313,13880,244,1460,166682,47113,0,0
0,167,5757,3767,6313,13880,244,1460,166682,47113,0,0
0,-259,5757,3767,6313,13880,244,1460,166682,47113,0,0
0,-7,65480,61565,30989,70953,2090,20126,2057009,116781,0,0
0,344,65480,61565,30989,70953,2090,20126,2057009,116781,0,0
0,541,65480,61565,30989,70953,2090,20126,2057009,116781,0,0
0,176,65480,61565,30989,70953,2090,20126,2057009,116781,0,0
0,69,65480,61565,30989,70953,2090,20126,2057009,116781,0,0
0,-977,65480,61565,30989,70953,2090,20126,2057009,116781,0,0
0,-99,65480,61565,30989,70953,2090,20126,2057009,116781,0,0
0,33,65480,61565,30989,70953,2090,20126,2057009,116781,0,0
0,51,65480,61565,30989,70953,2090,20126,2057009,116781,0,0
25,53,9754,17775,14630,28763,652,1203,606260,61164,0,0
25,54,9754,17775,14630,28763,652,1203,606260,61164,0,0
25,54,9754,17775,14630,28763,652,1203,606260,61164,0,0
25,54,9754,17775,14630,28763,652,1203,606260,61164,0,0
25,54,9754,17775,14630,28763,652,1203,606260,61164,0,0
25,54,9754,17775,14630,28763,652,1203,606260,61164,0,0
25,54,9754,17775,14630,28763,652,1203,606260,61164,0,0
25,54,9754,17775,14630,28763,652,1203,606260,61164,0,0
25,54,9754,17775,14630,28763,652,1203,606260,61164,0,0
25,54,9754,17775,14630,28763,652,1203,606260,61164,0,0
54,54,0,1,0,0,0,0,2,1,0,0
54,53,0,1,0,0,0,0,2,1,0,0
54,54,0,1,0,0,0,0,2,1,0,0
54,54,0,1,0,0,0,0,2,1,0,0
54,54,0,1,0,0,0,0,2,1,0,0
54,54,0,1,0,0,0,0,2,1,0,0
54,54,0,1,0,0,0,0,2,1,0,0
54,54,0,1,0,0,0,0,2,1,0,0
54,53,0,1,0,0,0,0,2,1,0,0
54,54,1,0,0,0,1,0,2,0,0,0
54,54,1,0,0,0,1,0,2,0,0,0
54,54,1,0,0,0,1,0,2,0,0,0
54,54,1,0,0,0,1,0,2,0,0,0
54,54,1,0,0,0,1,0,2,0,0,0
54,54,1,0,0,0,1,0,2,0,0,0
54,54,1,0,0,0,1,0,2,0,0,0
54,53,1,0,0,0,1,0,2,0,0,0
54,54,1,0,0,0,1,0,2,0,0,0
54,53,1,0,0,0,1,0,2,0,0,0
54,54,1,0,1,0,1,0,3,0,0,0
54,53,1,0,1,0,1,0,3,0,0,0
54,54,1,0,1,0,1,0,3,0,0,0
54,54,1,0,1,0,1,0,3,0,0,0
54,54,1,0,1,0,1,0,3,0,0,0
54,54,1,0,1,0,1,0,3,0,0,0
54,54,1,0,1,0,1,0,3,0,0,0
54,55,1,0,1,0,1,0,3,0,0,0
54,55,1,0,1,0,1,0,3,0,0,0
54,59,1,0,1,0,1,0,3,0,0,0
54,90,1,18,2,2,2,3,154,24,0,0
54,75,1,18,2,2,2,3,154,24,0,0
54,203,1,18,2,2,2,3,154,24,0,0
54,76,1,18,2,2,2,3,154,24,0,0
54,154,1,18,2,2,2,3,154,24,0,0
54,178,1,18,2,2,2,3,154,24,0,0
54,81,1,18,2,2,2,3,154,24,0,0
54,352,1,18,2,2,2,3,154,24,0,0
54,136,1,18,2,2,2,3,154,24,0,0
200,212,649,2194,1030,838,180,226,46487,10671,0,0
200,228,649,2194,1030,838,180,226,46487,10671,0,0
200,1746,649,2194,1030,838,180,226,46487,10671,0,0
200,-60,649,2194,1030,838,180,226,46487,10671,0,0
200,-83,649,2194,1030,838,180,226,46487,10671,0,0
200,-246,649,2194,1030,838,180,226,46487,10671,0,0
200,-230,649,2194,1030,838,180,226,46487,10671,0,0
200,85,649,2194,1030,838,180,226,46487,10671,0,0
200,202,649,2194,1030,838,180,226,46487,10671,0,0
200,140,649,2194,1030,838,180,226,46487,10671,0,0
200,73,2331,1151,1039,2566,173,545,182558,24605,0,0
200,128,2331,1151,1039,2566,173,545,182558,24605,0,0
200,-12,2331,1151,1039,2566,173,545,182558,24605,0,0
200,67,2331,1151,1039,2566,173,545,182558,24605,0,0
200,129,2331,1151,1039,2566,173,545,182558,24605,0,0
