poorSignal,rawValue,highAlpha,lowAlpha,highBeta,lowBeta,midGamma,lowGamma,delta,theta,attention,meditation
51,53,29493,49553,61488,125170,30431,34458,1322481,212049,0,0
51,53,29493,49553,61488,125170,30431,34458,1322481,212049,0,0
51,53,29493,49553,61488,125170,30431,34458,1322481,212049,0,0
51,54,29493,49553,61488,125170,30431,34458,1322481,212049,0,0
51,54,29493,49553,61488,125170,30431,34458,1322481,212049,0,0
51,55,29493,49553,61488,125170,30431,34458,1322481,212049,0,0
51,44,29493,49553,61488,125170,30431,34458,1322481,212049,0,0
51,54,29493,49553,61488,125170,30431,34458,1322481,212049,0,0
25,-6,77,71,42,85,32,28,683,397,0,0
25,59,77,71,42,85,32,28,683,397,0,0
25,72,77,71,42,85,32,28,683,397,0,0
25,-22,77,71,42,85,32,28,683,397,0,0
25,-211,77,71,42,85,32,28,683,397,0,0
25,-257,77,71,42,85,32,28,683,397,0,0
25,361,77,71,42,85,32,28,683,397,0,0
25,20,77,71,42,85,32,28,683,397,0,0
25,27,77,71,42,85,32,28,683,397,0,0
0,116,18597,5315,12106,13707,3593,2691,607481,16161,0,0
0,73,18597,5315,12106,13707,3593,2691,607481,16161,0,0
0,-2,18597,5315,12106,13707,3593,2691,607481,16161,0,0
0,-116,18597,5315,12106,13707,3593,2691,607481,16161,0,0
0,263,18597,5315,12106,13707,3593,2691,607481,16161,0,0
0,-104,18597,5315,12106,13707,3593,2691,607481,16161,0,0
0,-137,18597,5315,12106,13707,3593,2691,607481,16161,0,0
0,-17,18597,5315,12106,13707,3593,2691,607481,16161,0,0
0,396,18597,5315,12106,13707,3593,2691,607481,16161,0,0
0,323,18597,5315,12106,13707,3593,2691,607481,16161,0,0
0,90,36772,43751,9026,37560,2865,7273,1248182,95778,0,0
0,73,36772,43751,9026,37560,2865,7273,1248182,95778,0,0
0,-993,36772,43751,9026,37560,2865,7273,1248182,95778,0,0
0,-85,36772,43751,9026,37560,2865,7273,1248182,95778,0,0
0,35,36772,43751,9026,37560,2865,7273,1248182,95778,0,0
0,51,36772,43751,9026,37560,2865,7273,1248182,95778,0,0
0,54,36772,43751,9026,37560,2865,7273,1248182,95778,0,0
0,54,36772,43751,9026,37560,2865,7273,1248182,95778,0,0
0,53,36772,43751,9026,37560,2865,7273,1248182,95778,0,0
25,53,10500,7549,1501,1919,530,469,219583,7072,0,0
25,54,10500,7549,1501,1919,530,469,219583,7072,0,0
25,53,10500,7549,1501,1919,530,469,219583,7072,0,0
25,53,10500,7549,1501,1919,530,469,219583,7072,0,0
25,54,10500,7549,1501,1919,530,469,219583,7072,0,0
25,53,10500,7549,1501,1919,530,469,219583,7072,0,0
25,54,10500,7549,1501,1919,530,469,219583,7072,0,0
25,54,10500,7549,1501,1919,530,469,219583,7072,0,0
25,54,10500,7549,1501,1919,530,469,219583,7072,0,0
25,53,10500,7549,1501,1919,530,469,219583,7072,0,0
54,54,0,0,1,0,0,0,1,1,0,0
54,54,0,0,1,0,0,0,1,1,0,0
54,54,0,0,1,0,0,0,1,1,0,0
54,54,0,0,1,0,0,0,1,1,0,0
54,54,0,0,1,0,0,0,1,1,0,0
54,54,0,0,1,0,0,0,1,1,0,0
54,54,0,0,1,0,0,0,1,1,0,0
54,54,0,0,1,0,0,0,1,1,0,0
54,54,0,0,1,0,0,0,1,1,0,0
54,54,1,0,2,0,1,0,0,1,0,0
54,54,1,0,2,0,1,0,0,1,0,0
54,54,1,0,2,0,1,0,0,1,0,0
54,54,1,0,2,0,1,0,0,1,0,0
54,54,1,0,2,0,1,0,0,1,0,0
54,53,1,0,2,0,1,0,0,1,0,0
54,54,1,0,2,0,1,0,0,1,0,0
54,54,1,0,2,0,1,0,0,1,0,0
54,54,1,0,2,0,1,0,0,1,0,0
54,54,1,0,2,0,1,0,0,1,0,0
54,55,1,0,0,3,0,1,7,2,0,0
54,54,1,0,0,3,0,1,7,2,0,0
54,56,1,0,0,3,0,1,7,2,0,0
54,54,1,0,0,3,0,1,7,2,0,0
54,65,1,0,0,3,0,1,7,2,0,0
54,59,1,0,0,3,0,1,7,2,0,0
54,56,1,0,0,3,0,1,7,2,0,0
54,180,1,0,0,3,0,1,7,2,0,0
54,7,1,0,0,3,0,1,7,2,0,0
54,128,2590,600,550,3290,146,357,129845,29348,0,0
54,-43,2590,600,550,3290,146,357,129845,29348,0,0
54,497,2590,600,550,3290,146,357,129845,29348,0,0
54,22,2590,600,550,3290,146,357,129845,29348,0,0
54,599,2590,600,550,3290,146,357,129845,29348,0,0
54,-285,2590,600,550,3290,146,357,129845,29348,0,0
54,883,2590,600,550,3290,146,357,129845,29348,0,0
54,-627,2590,600,550,3290,146,357,129845,29348,0,0
54,1428,2590,600,550,3290,146,357,129845,29348,0,0
54,378,2590,600,550,3290,146,357,129845,29348,0,0
200,968,9019,19743,7177,4514,3484,3920,202527,92110,0,0
200,310,9019,19743,7177,4514,3484,3920,202527,92110,0,0
200,524,9019,19743,7177,4514,3484,3920,202527,92110,0,0
200,-259,9019,19743,7177,4514,3484,3920,202527,92110,0,0
200,372,9019,19743,7177,4514,3484,3920,202527,92110,0,0
200,-90,9019,19743,7177,4514,3484,3920,202527,92110,0,0
200,180,9019,19743,7177,4514,3484,3920,202527,92110,0,0
200,-596,9019,19743,7177,4514,3484,3920,202527,92110,0,0
200,196,9019,19743,7177,4514,3484,3920,202527,92110,0,0
200,164,245878,600797,142619,55544,12784,31547,298435,503803,0,0
200,-45,245878,600797,142619,55544,12784,31547,298435,503803,0,0
200,970,245878,600797,142619,55544,12784,31547,298435,503803,0,0
