
0,-3,16904,11162,8675,12571,5203,4394,133720,22592,53,51
0,7,16904,11162,8675,12571,5203,4394,133720,22592,53,51
0,60,4090,1001,581,936,308,682,105129,9076,47,44
0,182,4090,1001,581,936,308,682,105129,9076,47,44
0,73,4090,1001,581,936,308,682,105129,9076,47,44
0,86,4090,1001,581,936,308,682,105129,9076,47,44
0,56,4090,1001,581,936,308,682,105129,9076,47,44
0,44,4090,1001,581,936,308,682,105129,9076,47,44
0,87,4090,1001,581,936,308,682,105129,9076,47,44
0,-8,4090,1001,581,936,308,682,105129,9076,47,44
0,85,4090,1001,581,936,308,682,105129,9076,47,44
0,10,4090,1001,581,936,308,682,105129,9076,47,44
0,-129,2637,3055,2969,3580,929,1534,56819,9088,50,44
0,-58,2637,3055,2969,3580,929,1534,56819,9088,50,44
0,196,2637,3055,2969,3580,929,1534,56819,9088,50,44
0,-162,2637,3055,2969,3580,929,1534,56819,9088,50,44
0,165,2637,3055,2969,3580,929,1534,56819,9088,50,44
0,22,2637,3055,2969,3580,929,1534,56819,9088,50,44
0,-167,2637,3055,2969,3580,929,1534,56819,9088,50,44
0,246,2637,3055,2969,3580,929,1534,56819,9088,50,44
0,-3,2637,3055,2969,3580,929,1534,56819,9088,50,44
0,52,21229,33064,9195,19679,2409,7259,318527,194469,47,47
0,24,21229,33064,9195,19679,2409,7259,318527,194469,47,47
0,232,21229,33064,9195,19679,2409,7259,318527,194469,47,47
0,216,21229,33064,9195,19679,2409,7259,318527,194469,47,47
0,519,21229,33064,9195,19679,2409,7259,318527,194469,47,47
0,-2048,21229,33064,9195,19679,2409,7259,318527,194469,47,47
0,-340,21229,33064,9195,19679,2409,7259,318527,194469,47,47
0,1,21229,33064,9195,19679,2409,7259,318527,194469,47,47
0,48,21229,33064,9195,19679,2409,7259,318527,194469,47,47
0,53,21229,33064,9195,19679,2409,7259,318527,194469,47,47
51,54,10409,4825,4959,2531,1788,4016,279366,2657,47,47
51,54,10409,4825,4959,2531,1788,4016,279366,2657,47,47
51,54,10409,4825,4959,2531,1788,4016,279366,2657,47,47
51,54,10409,4825,4959,2531,1788,4016,279366,2657,47,47
51,53,10409,4825,4959,2531,1788,4016,279366,2657,47,47
51,54,10409,4825,4959,2531,1788,4016,279366,2657,47,47
51,54,10409,4825,4959,2531,1788,4016,279366,2657,47,47
51,54,10409,4825,4959,2531,1788,4016,279366,2657,47,47
51,54,10409,4825,4959,2531,1788,4016,279366,2657,47,47
54,53,1,0,0,0,1,0,0,0,47,47
54,53,1,0,0,0,1,0,0,0,47,47
54,54,1,0,0,0,1,0,0,0,47,47
54,54,1,0,0,0,1,0,0,0,47,47
54,54,1,0,0,0,1,0,0,0,47,47
54,53,1,0,0,0,1,0,0,0,47,47
54,2047,1,0,0,0,1,0,0,0,47,47
54,535,1,0,0,0,1,0,0,0,47,47
54,162,1,0,0,0,1,0,0,0,47,47
54,67,1,0,0,0,1,0,0,0,47,47
51,55,122484,218921,122032,132293,96956,96928,1953165,1860188,47,47
51,53,122484,218921,122032,132293,96956,96928,1953165,1860188,47,47
51,53,122484,218921,122032,132293,96956,96928,1953165,1860188,47,47
51,54,122484,218921,122032,132293,96956,96928,1953165,1860188,47,47
51,55,122484,218921,122032,132293,96956,96928,1953165,1860188,47,47
51,26,122484,218921,122032,132293,96956,96928,1953165,1860188,47,47
51,-56,122484,218921,122032,132293,96956,96928,1953165,1860188,47,47
51,-5,122484,218921,122032,132293,96956,96928,1953165,1860188,47,47
51,34,122484,218921,122032,132293,96956,96928,1953165,1860188,47,47
25,132,10310,10505,3952,10716,125,3392,236873,60662,47,47
25,55,10310,10505,3952,10716,125,3392,236873,60662,47,47
25,-6,10310,10505,3952,10716,125,3392,236873,60662,47,47
25,-36,10310,10505,3952,10716,125,3392,236873,60662,47,47
25,71,10310,10505,3952,10716,125,3392,236873,60662,47,47
25,-21,10310,10505,3952,10716,125,3392,236873,60662,47,47
25,267,10310,10505,3952,10716,125,3392,236873,60662,47,47
25,-266,10310,10505,3952,10716,125,3392,236873,60662,47,47
25,296,10310,10505,3952,10716,125,3392,236873,60662,47,47
25,-138,10310,10505,3952,10716,125,3392,236873,60662,47,47
0,230,81322,39957,8107,15764,8134,20131,377195,320007,27,37
0,-669,81322,39957,8107,15764,8134,20131,377195,320007,27,37
0,-167,81322,39957,8107,15764,8134,20131,377195,320007,27,37
0,71,81322,39957,8107,15764,8134,20131,377195,320007,27,37
0,517,81322,39957,8107,15764,8134,20131,377195,320007,27,37
0,-165,81322,39957,8107,15764,8134,20131,377195,320007,27,37
0,212,81322,39957,8107,15764,8134,20131,377195,320007,27,37
0,131,81322,39957,8107,15764,8134,20131,377195,320007,27,37
0,163,81322,39957,8107,15764,8134,20131,377195,320007,27,37
0,-6,3917,7893,1958,3153,565,485,127684,8532,35,47
0,57,3917,7893,1958,3153,565,485,127684,8532,35,47
0,128,3917,7893,1958,3153,565,485,127684,8532,35,47
0,100,3917,7893,1958,3153,565,485,127684,8532,35,47
0,2,3917,7893,1958,3153,565,485,127684,8532,35,47
0,-135,3917,7893,1958,3153,565,485,127684,8532,35,47
0,140,3917,7893,1958,3153,565,485,127684,8532,35,47
0,2,3917,7893,1958,3153,565,485,127684,8532,35,47
0,440,3917,7893,1958,3153,565,485,127684,8532,35,47
0,-210,3917,7893,1958,3153,565,485,127684,8532,35,47
0,155,44740,80968,21341,22993,3616,13925,1759051,125299,27,57
0,307,44740,80968,21341,22993,3616,13925,1759051,125299,27,57
0,-60,44740,80968,21341,22993,3616,13925,1759051,125299,27,57
0,76,44740,80968,21341,22993,3616,13925,1759051,125299,27,57
0,64,44740,80968,21341,22993,3616,13925,1759051,125299,27,57
0,6,44740,80968,21341,22993,3616,13925,1759051,125299,27,57
0,81,44740,80968,21341,22993,3616,13925,1759051,125299,27,57
0,0,44740,80968,21341,22993,3616,13925,1759051,125299,27,57
0,86,44740,80968,21341,22993,3616,13925,1759051,125299,27,57
